AREA,PERIMETER,MAJOR_AXIS,MINOR_AXIS,ECCENTRICITY,EQDIASQ,SOLIDITY,CONVEX_AREA,EXTENT,ASPECT_RATIO,ROUNDNESS,COMPACTNESS,SHAPEFACTOR_1,SHAPEFACTOR_2,SHAPEFACTOR_3,SHAPEFACTOR_4,Class
0.4591401273885351,0.4060281245273005,0.48481736437242606,0.3880494436685614,0.765812740875085,0.5439862941668743,0.8140506018177354,0.4392181335476979,0.6297049847405898,0.36252788875629116,0.3254478640330731,0.5896989300821098,0.20879120879120872,0.27586206896551735,0.5178308823529413,0.8547279450607501,Kirmizi_Pistachio
0.5875690021231423,0.26652644314734,0.8078418349113987,0.3580654533505119,0.88415325323056,0.6638901163465263,0.9044460820437241,0.5406957680632093,0.6833672431332654,0.5615628080734707,0.5885392742305926,0.4563324210002486,0.20879120879120872,0.06896551724137934,0.3827205882352942,0.9344955097728467,Kirmizi_Pistachio
0.19147558386411895,0.04808386585423907,0.20365298328321813,0.1936193703125595,0.8220358195420541,0.25674442027930056,0.7457627118644068,0.1663264334747152,0.70116988809766,0.44186167176879576,0.6936150666054203,0.4958945011196816,0.39560439560439553,0.48275862068965525,0.4218750000000001,0.7826201796090859,Kirmizi_Pistachio
0.4646390658174098,0.12094621244917647,0.48871499889902426,0.3579488371440651,0.792110632509635,0.549315572364182,0.9729796118889709,0.3895264588599896,0.7093082400813833,0.39703211747003586,0.8252181901699587,0.592187111221697,0.19780219780219777,0.2068965517241379,0.5205882352941178,0.951928156365557,Kirmizi_Pistachio
0.4924203821656051,0.2565268443734574,0.6247572438787554,0.32082921736900205,0.8619360689186126,0.5759555449130176,0.936870547776959,0.4301217435452651,0.8105289928789421,0.5135682042235252,0.5357142857142857,0.5048519532221944,0.21978021978021978,0.13793103448275867,0.4306985294117648,0.976492340200739,Kirmizi_Pistachio
0.7082802547770701,0.19472383964853224,0.8269022514050979,0.4617885559827921,0.8265699387893903,0.7690325192614846,0.9911569638909359,0.6284759315866855,0.8092573753814851,0.4493851502101385,0.8520900321543409,0.5476486688230904,0.13186813186813184,0.06896551724137934,0.47426470588235303,0.9527205493924984,Siit_Pistachio
0.3779405520169851,0.09194563085583851,0.416195443043458,0.2869347770767001,0.8224892314667878,0.4629796856446702,0.9651191353475805,0.30407327882550794,0.8268056968463884,0.44258807658382193,0.8129306384933396,0.556108484697686,0.25274725274725274,0.24137931034482762,0.482904411764706,0.9606444796619118,Kirmizi_Pistachio
0.37691082802547776,0.1738136848263928,0.5739557877030037,0.21964361927012677,0.9120380866016777,0.46192311205357894,0.914271677720462,0.31823614651534227,0.6317395727365207,0.6319721890727963,0.5956591639871384,0.4187608857924856,0.31868131868131866,0.17241379310344818,0.34669117647058834,0.9675118858954037,Kirmizi_Pistachio
0.6436411889596603,0.20171129002316202,0.7778560393030285,0.42009565734872445,0.8394921786442984,0.7135510500317217,0.9518545811839842,0.5793660027712257,0.8776703967446591,0.47159238312665397,0.7753789618741388,0.5292361283901468,0.15384615384615385,0.06896551724137934,0.4553308823529413,0.9511357633386157,Kirmizi_Pistachio
0.664904458598726,0.21391731610201603,0.9267345782180076,0.36571483530465476,0.90478349580594,0.7320025772496004,0.985015966592975,0.5873729414129021,0.7619532044760935,0.6125149172417372,0.762746899402848,0.4394127892510573,0.18681318681318682,0.0,0.36617647058823544,0.9923402007395663,Kirmizi_Pistachio
0.6761464968152866,0.2347436405001333,0.8916513552830592,0.3917398857481771,0.8839265472681932,0.7416771377717652,0.9589781380496192,0.6095215933490581,0.778738555442523,0.560992061433093,0.7218649517684887,0.47325205274944016,0.1648351648351648,0.034482758620689724,0.39926470588235297,0.9865293185419963,Kirmizi_Pistachio
0.3662314225053079,0.19379801433668964,0.37113440206189297,0.348119012649452,0.7526637950578101,0.4509154913931219,0.7573077867845737,0.35762563066541153,0.7553407934893182,0.34675452705857934,0.5453605879650896,0.5839761134610599,0.25274725274725274,0.3448275862068966,0.5121323529411765,0.7987321711568933,Kirmizi_Pistachio
0.448588110403397,0.2502759945359435,0.4239131023329856,0.385989624764313,0.7415552029018366,0.5337074130486839,0.8597396217145661,0.41134721766815097,0.7095625635808749,0.33419810097026925,0.5130914101975196,0.6349838268225925,0.18681318681318682,0.27586206896551735,0.5661764705882354,0.9067617538298993,Kirmizi_Pistachio
0.28938428874734606,0.38112948684550385,0.37405289015150167,0.20194881309948642,0.8728179551122195,0.3690251133718274,0.8474576271186438,0.2457294564378114,0.6614954221770091,0.536605614071499,0.25723472668810293,0.47897486937049005,0.34065934065934067,0.27586206896551735,0.4049632352941178,0.9492868462757524,Kirmizi_Pistachio
0.3781210191082803,0.09986048824842442,0.4575483617120353,0.29364441674865194,0.8313307639990932,0.463165326612077,0.8884794890690249,0.3274277312968702,0.5768056968463886,0.45711617288434603,0.7878961874138724,0.5185369494899228,0.2637362637362637,0.27586206896551735,0.4443014705882353,0.8843106180665607,Kirmizi_Pistachio
0.5015074309978769,0.45725489315285217,0.5349789912174627,0.4575583131125105,0.7270460213103604,0.5845690883102965,0.7494473102431833,0.5112911585204616,0.7215157680569684,0.318320967156125,0.3013321084060634,0.5911918387658621,0.18681318681318682,0.27586206896551735,0.5196691176470589,0.7448494453248808,Kirmizi_Pistachio
0.38988322717622087,0.4223788005827638,0.37981631754305534,0.3647706848497113,0.7411017909771027,0.47518064199188803,0.8029968066814053,0.36795955279608217,0.7098168870803663,0.3336792403881078,0.2765273311897106,0.6058721074894253,0.23076923076923073,0.3448275862068966,0.5351102941176472,0.8248811410459584,Kirmizi_Pistachio
0.5048089171974524,0.2854879360374919,0.5460234922949749,0.39221436543351373,0.7859895715257312,0.58768696785597,0.9002702038811103,0.45600414626148944,0.5246693794506609,0.3886265760390183,0.497588424437299,0.5849713859168946,0.18681318681318682,0.2068965517241379,0.5130514705882354,0.9088748019017432,Kirmizi_Pistachio
0.4436624203821656,0.6542241755238253,0.5523960660874212,0.3306329935700788,0.8342779415098618,0.5288851914299042,0.7005649717514124,0.4660947928455835,0.6843845371312309,0.46240855082239407,0.16237942122186494,0.5123164966409552,0.24175824175824168,0.2068965517241379,0.43823529411764717,0.8790279978869515,Kirmizi_Pistachio
0.6492250530785564,0.6128568137869518,0.7059397639941236,0.47169652535801365,0.7821355701654953,0.7184162258105127,0.8766887742569394,0.6169679405138402,0.6027466937945065,0.38369740050848344,0.24931097841065686,0.5916894749937796,0.13186813186813184,0.13793103448275867,0.5200367647058823,0.9154780771262545,Siit_Pistachio
0.5341613588110403,0.4140874971351348,0.6719290899443016,0.35939712226467857,0.8494672409884381,0.61513566355537,0.8983050847457628,0.4874184233629142,0.7482197355035607,0.4898043895605251,0.35587965089572804,0.5093306792734509,0.20879120879120872,0.13793103448275867,0.4351102941176471,0.9342313787638665,Kirmizi_Pistachio
0.34717622080679406,0.07247166518487158,0.30695022506831493,0.3038441270114792,0.7649059170256178,0.4310588200442871,0.9209039548022597,0.2854045249251663,0.8791963377416074,0.3615420536501842,0.8376205787781351,0.6230405573525752,0.24175824175824168,0.31034482758620685,0.5534926470588235,0.947173798203909,Kirmizi_Pistachio
0.3290339702760085,0.24228732419138832,0.42207754117829666,0.2487844463635579,0.8533212423486738,0.4118864528997759,0.7924342913289115,0.30498291782575127,0.6515768056968463,0.4968608934779224,0.433050068902159,0.48842995770092057,0.3076923076923076,0.27586206896551735,0.414154411764706,0.887216059165346,Kirmizi_Pistachio
0.40152866242038215,0.16576860029711815,0.5886366671840653,0.26557557711998037,0.8875538426660623,0.48697871794175485,0.8975681650700074,0.3490898321398729,0.6429298067141405,0.5697089192134075,0.637459807073955,0.4354316994277181,0.29670329670329665,0.2068965517241379,0.36231617647058834,0.8869519281563654,Kirmizi_Pistachio
0.46218683651804676,0.27492952049366526,0.5878668866211598,0.31312533436992185,0.856721831784176,0.5469412441400896,0.833210513387374,0.4354420739769206,0.7482197355035607,0.5036579671042392,0.4838079926504364,0.502861408310525,0.23076923076923073,0.17241379310344818,0.42886029411764715,0.9477020602218698,Kirmizi_Pistachio
0.6478768577494693,0.21865505314769795,0.7467282069978742,0.4413266195526505,0.8168215824076173,0.7172431328888151,0.9086219602063375,0.6017473530562814,0.8542726347914547,0.4335599024542105,0.7366789159393662,0.5573525752674793,0.1428571428571428,0.10344827586206906,0.4841911764705883,0.9421553090332799,Siit_Pistachio
0.2240021231422505,0.19293229385716493,0.25196867092377273,0.19730700719133265,0.8369984130582635,0.29515876993110046,0.7956276099238517,0.18926837523666484,0.6927772126144456,0.46697452394541594,0.41800643086816724,0.49962677282906176,0.37362637362637363,0.4137931034482758,0.4253676470588236,0.8518225039619649,Kirmizi_Pistachio
0.548651804670913,0.1403611277585679,0.6070811689835287,0.3893145892484666,0.8093402856495127,0.6285111940022166,0.9862441660525672,0.46986027521868357,0.9471007121057984,0.42214496964665593,0.8577170418006431,0.5775068424981338,0.17582417582417575,0.13793103448275867,0.5051470588235294,0.9733227680929737,Kirmizi_Pistachio
0.5155732484076434,0.24720273955716765,0.6284960491215659,0.3552490317047805,0.8399455905690318,0.5978093378394056,0.9267993122083029,0.4575484171223676,0.6838758901322484,0.47242256005811245,0.569935691318328,0.525752674794725,0.20879120879120872,0.13793103448275867,0.4518382352941177,0.9426835710512411,Kirmizi_Pistachio
0.622484076433121,0.23558879880018102,0.7861025279124421,0.3987060009257162,0.8551348900476083,0.6949879407430082,0.8960943257184966,0.5805823805041093,0.7802644964394712,0.5002334872619727,0.6770785484611851,0.5038566807663598,0.17582417582417575,0.06896551724137934,0.4297794117647059,0.9426835710512411,Kirmizi_Pistachio
0.6000743099787686,0.18263174913339641,0.6973733607193522,0.4007558012555277,0.8295171163001589,0.6750962148497961,0.9830508474576269,0.522809726790984,0.8234994913530007,0.45410678150780903,0.7862884703720717,0.5526250311022642,0.1648351648351648,0.10344827586206906,0.4794117647058824,0.9796619123085044,Kirmizi_Pistachio
0.2243630573248408,0.17148225001490758,0.40972495460731273,0.11490623616184392,0.9385626841985948,0.2955784370116741,0.8219110783591252,0.1827845530605121,0.6543743641912512,0.7142634774036216,0.45268718419843823,0.35680517541677026,0.4505494505494505,0.27586206896551735,0.2887867647058824,0.9305335446381404,Kirmizi_Pistachio
0.5978131634819532,0.1917054171483621,0.7387754623195575,0.38114464216657673,0.8535479483110406,0.673075888151317,0.953328420535495,0.5319695799794802,0.7726347914547302,0.49753541223473263,0.7602204869085898,0.5177904951480468,0.17582417582417575,0.10344827586206906,0.4437500000000001,0.9783412572636023,Kirmizi_Pistachio
0.5451804670912952,0.19221314481083607,0.5531992368974867,0.4353403209550506,0.7537973248696441,0.625317280656063,0.8626873004175877,0.5128248521836625,0.8318921668362156,0.34805167851398333,0.711070280202113,0.6212988305548643,0.1648351648351648,0.2068965517241379,0.5516544117647059,0.9062334918119386,Siit_Pistachio
0.6338428874734607,0.27583794703825804,0.6848705180361481,0.45556541828550123,0.7868963953751984,0.7049799670684773,0.9034635224760501,0.5893508773785473,0.7220244150559509,0.3899237274944223,0.6047312815801562,0.5949241104752425,0.1428571428571428,0.13793103448275867,0.5233455882352942,0.9408346539883778,Siit_Pistachio
0.36180467091295115,0.13280479041840398,0.4207834434910678,0.26914299110550954,0.8376785309453638,0.4463272958875095,0.9069024809629085,0.3047396422791746,0.5879959308240081,0.468323561459036,0.675815342214056,0.5314754914157749,0.27472527472527464,0.24137931034482762,0.45753676470588245,0.9500792393026938,Kirmizi_Pistachio
0.4698195329087049,0.27531545678539004,0.3839300862370816,0.44770604701115857,0.660621174336885,0.5543184976905968,0.7764676983542127,0.46523803983372647,0.7576297049847405,0.25673221605354646,0.4886311437758384,0.700174172679771,0.1648351648351648,0.31034482758620685,0.6380514705882353,0.8666138404648702,Siit_Pistachio
0.3239490445859872,0.5234160781797261,0.21486849657253626,0.3321946889533194,0.6889594196327362,0.40646484794474214,0.7757307786784573,0.30476079667452904,0.7321973550356051,0.2811705494733565,0.18190169958658708,0.6897238118935058,0.23076923076923073,0.4137931034482758,0.6262867647058826,0.9091389329107233,Kirmizi_Pistachio
0.659384288747346,0.9184208710128682,0.8592258155342261,0.4587140558595636,0.8372251190206303,0.7272317031324442,0.7229182019159912,0.7007922321060258,0.6075788402848423,0.4675971566440098,0.12402388608176391,0.482209504851953,0.17582417582417575,0.10344827586206906,0.40808823529411775,0.8021658742736397,Kirmizi_Pistachio
0.33990445859872614,0.13748722047364614,0.47673015626635684,0.23320516237103583,0.8798458399455908,0.42340606739853315,0.8973225251780892,0.28474873866917694,0.7276195320447609,0.5519120012452654,0.6402158934313275,0.4543418760885791,0.31868131868131866,0.24137931034482762,0.38088235294117656,0.9072900158478601,Kirmizi_Pistachio
0.5961889596602972,0.7841386616372629,0.45731688607969634,0.6315921718866777,0.4955792337338474,0.6716228526005779,0.6931957749938589,0.6436647874512127,0.7021871820956256,0.1505214548850724,0.1534221405604042,0.7678526996765362,0.09890109890109888,0.3448275862068966,0.7148897058823532,0.7163232963549917,Siit_Pistachio
0.5618577494692145,0.1587152455010874,0.6880710183483922,0.3789016837216198,0.8413058263432327,0.6406040243604394,0.9710144927536228,0.4886771098865067,0.7945066124109867,0.47465366056140734,0.8161460725769407,0.5235133117690967,0.18681318681318682,0.13793103448275867,0.44963235294117654,0.9416270470153192,Kirmizi_Pistachio
0.4109766454352442,0.4767810551255688,0.5425639919574627,0.3068188421333151,0.8481070052142372,0.49648047437191867,0.8010316875460577,0.3916313211977619,0.5282299084435402,0.487106314533285,0.2460955443270556,0.4837024135357053,0.2637362637362637,0.24137931034482762,0.40955882352941186,0.8510301109350236,Kirmizi_Pistachio
0.5389171974522293,0.18285629867799413,0.5722402509502686,0.39580662548364665,0.7925640444343687,0.6195382180935758,0.9503807418324735,0.4729382397427625,0.7650050864699898,0.39775852228506203,0.7284106568672486,0.5979099278427471,0.1648351648351648,0.17241379310344818,0.526654411764706,0.9701531959852083,Kirmizi_Pistachio
0.443588110403397,0.16328690340483853,0.6999222999924195,0.23981822298541478,0.9265472681931537,0.5288126137112641,0.9653647752394987,0.3706990469944893,0.8674974567650049,0.674778187101126,0.6851171336701883,0.39562080119432697,0.2857142857142857,0.10344827586206906,0.32463235294117654,0.9804543053354462,Kirmizi_Pistachio
0.4635456475583864,0.14764646611793064,0.5361720157240992,0.34244288911642173,0.8204488778054864,0.5482570238691822,0.9378531073446326,0.40012481093259156,0.8265513733468972,0.43957868520728494,0.7459807073954985,0.5483951231649664,0.21978021978021978,0.2068965517241379,0.4750000000000001,0.9307976756471206,Kirmizi_Pistachio
0.7035881104033972,0.28423469756012876,1.0000000000000002,0.4025887996345223,0.9002493765586035,0.7650654310351213,0.8806190125276345,0.6725616915054524,0.6073245167853507,0.6007886680848855,0.6379191548001837,0.42149788504603114,0.17582417582417575,0.0,0.3490808823529412,0.9096671949286841,Kirmizi_Pistachio
0.7083227176220808,0.47941823372881776,0.6005962415215846,0.5981485674440412,0.6275221038313308,0.7690685612578161,0.8877425693932695,0.6742328887384577,0.775178026449644,0.23094484512011615,0.37367937528709233,0.7392386165712863,0.07692307692307687,0.17241379310344818,0.6823529411764707,0.8932910723718961,Siit_Pistachio
0.650552016985138,0.20208509990134893,0.7309707176556797,0.4435727839414274,0.8104738154613469,0.7195705571450788,0.9621714566445589,0.5822324233417598,0.8875890132248219,0.42375343745135696,0.7805466237942124,0.5722816621050011,0.1428571428571428,0.10344827586206906,0.4998161764705883,0.9622292657157949,Siit_Pistachio
0.5713375796178344,0.5169057758160404,0.7788464662289238,0.38875394982297173,0.8592155973702109,0.6492289234551931,0.8295259150085974,0.5542874670784722,0.7912004069175991,0.5084833705183418,0.28479559026182827,0.4625528738492162,0.20879120879120872,0.13793103448275867,0.3889705882352942,0.8362387744321182,Kirmizi_Pistachio
0.4448832271762208,0.12222686716584252,0.44191225043046356,0.346586972246545,0.7834958059396964,0.5300819831985049,0.957749938590027,0.37446452936758934,0.8168870803662256,0.38540964042961656,0.798690858980248,0.6130878327942275,0.19780219780219777,0.24137931034482762,0.5428308823529413,0.982303222398309,Kirmizi_Pistachio
0.6301486199575372,0.24983891641321143,0.8294800687297632,0.38938912744227794,0.871231013375652,0.7017366811246089,0.9403095062638174,0.570311921559502,0.8257884028484233,0.532921703938152,0.6528479559026182,0.4784772331425726,0.18681318681318682,0.06896551724137934,0.40441176470588247,0.9397781299524559,Kirmizi_Pistachio
0.5129299363057325,0.5643864844056169,0.6127421695358215,0.41526590298413246,0.7918839265472681,0.5953298459821812,0.7516580692704495,0.5230953111282697,0.7650050864699898,0.3969802314118197,0.2309370693615067,0.5359542174670315,0.19780219780219777,0.2068965517241379,0.4623161764705884,0.7902799788695187,Kirmizi_Pistachio
0.2464968152866242,0.21328621536267922,0.4612844596375085,0.12219094200647995,0.9446837451824983,0.3210522288024922,0.8614591009579955,0.19623874850597078,0.7477110885045777,0.7358480776215433,0.40767110702802023,0.34560836028862885,0.43956043956043955,0.24137931034482762,0.2784926470588236,0.9344955097728467,Kirmizi_Pistachio
0.585764331210191,0.14651132836371816,0.6400030502442002,0.41975382358893376,0.7980049875311721,0.6622667453336721,0.9540653402112504,0.5194461779296193,0.8720752797558493,0.4054376589010533,0.8778135048231512,0.5864642946006469,0.15384615384615385,0.13793103448275867,0.5147058823529413,0.9569466455361857,Kirmizi_Pistachio
0.46121019108280253,0.5846054336561016,0.49307062127518275,0.4023419419603945,0.7569712083427795,0.545994771441902,0.7956276099238517,0.4483885639338714,0.7255849440488302,0.3518912468219789,0.2010794671566376,0.5844737496889771,0.20879120879120872,0.27586206896551735,0.5123161764705882,0.8127311146328577,Kirmizi_Pistachio
0.5753927813163482,0.20202763124588718,0.7680587090788988,0.35337475679910546,0.8778054862842892,0.6529042196290635,0.9717514124293787,0.5021524597273198,0.8451169888097658,0.5470347117729468,0.7144005512172714,0.4744961433192334,0.19780219780219777,0.06896551724137934,0.40055147058823537,0.9593238246170097,Kirmizi_Pistachio
0.5860934182590234,0.2196088219342146,0.5707074581178009,0.45351040829698264,0.745635910224439,0.6625629809199594,0.9216408744780151,0.5324032450842474,0.8613936927772126,0.3387640740932911,0.6827055581074873,0.647673550634486,0.1428571428571428,0.17241379310344818,0.5801470588235296,0.955361859482303,Siit_Pistachio
0.5486093418259024,0.2357264072320665,0.7194731921437263,0.3765717640505496,0.8515075946497392,0.628472189650022,0.8047162859248342,0.5400611362025745,0.7166836215666328,0.4932807554610077,0.6179375287092329,0.48594177656133364,0.20879120879120872,0.13793103448275867,0.41194852941176474,0.8721605916534596,Kirmizi_Pistachio
